"","B[1,1]","B[2,1]","B[3,1]","B[4,1]","B[5,1]","B[6,1]","B[7,1]","B[1,2]","B[2,2]","B[3,2]","B[4,2]","B[5,2]","B[6,2]","B[7,2]","B[1,3]","B[2,3]","B[3,3]","B[4,3]","B[5,3]","B[6,3]","B[7,3]","B[1,4]","B[2,4]","B[3,4]","B[4,4]","B[5,4]","B[6,4]","B[7,4]","B[1,5]","B[2,5]","B[3,5]","B[4,5]","B[5,5]","B[6,5]","B[7,5]","B[1,6]","B[2,6]","B[3,6]","B[4,6]","B[5,6]","B[6,6]","B[7,6]","B[1,7]","B[2,7]","B[3,7]","B[4,7]","B[5,7]","B[6,7]","B[7,7]"
"28",-0.396301477762143,-0.222888369478607,-0.0269548260788448,0.359948925013886,-0.00981132945987556,-0.281949437541059,-0.301701214424623,0.280303549411703,-2.21306297717486,-0.433050987167647,0.491281342118208,-0.368441057809041,0.0275324817395074,0.14536559743951,0.158040527493365,0.0345848054171522,-2.57771477973203,-0.920831809042372,0.0604942220905959,0.0492294598635716,-0.0749109406100944,-0.158373390821516,-0.137659646547709,0.147191394831676,-0.647173194485919,-0.244995381496411,-0.098739304210363,-0.0959198779152821,-0.374719512167928,-0.356049923017839,-0.351126969175846,0.180560870117896,-0.580272528769108,-0.281149984064529,-0.232073696612508,-0.259719967892518,0.348950282946299,0.16469294439259,0.818968064177797,0.264788976245852,-0.99982723452791,-0.480132867163158,0.788578872458745,-0.0895977444241585,0.0896651501608578,0.741295404839379,0.0750400830785462,-0.297868151876825,-1.11644967013365
"29",-0.358257958012198,-0.218447577340372,-0.0188388962285722,0.261330745921971,-0.0676679149268261,-0.260955704782041,-0.275970864651045,0.225598439144279,-1.96898477738653,-0.40820958894488,0.0440357057574175,-0.40975358439724,-0.0275756747171204,0.145480688239894,0.114281432303772,0.0144453858846093,-2.44174194923026,-0.872944976328771,-0.159393660797247,0.0546264217266631,-0.121259110571499,-0.197527857220865,-0.148917943465433,0.116599252502805,-0.547586190551715,-0.240988224527921,-0.109000658329004,-0.118762425522396,-0.370168635066492,-0.347408725230451,-0.32909445092924,0.0339066350077555,-0.51290471561319,-0.288995428419146,-0.248459623503374,-0.276387305107798,0.213060259131278,-0.101940527449577,0.590636491963557,0.0118519016356817,-1.03978495469513,-0.46153966284635,0.667967962745733,-0.143244211646347,0.0348788395159718,0.521368615928942,-0.0315005831752269,-0.143805228524019,-0.988418078298255
"30",-0.380530383027444,-0.167687163317152,-0.002598229257253,0.359845282985347,-0.0454674179728447,-0.264491835219913,-0.270502465411365,0.682716367804655,-2.00513540953201,-0.440768815354733,0.4052267523388,-0.353565229095523,0.314971174392108,0.308925566995171,0.102147519894256,-0.247695738922852,-2.70516424472046,-0.870812709697868,-0.236106123507685,-0.0631568336363507,-0.147303770756313,-0.187682825214631,-0.16272583140236,0.133381574188164,-0.641647064362937,-0.244980990518424,-0.0762910751865842,-0.088196305780044,-0.395691579795824,-0.370704734899537,-0.352003712222719,0.168424044706231,-0.526833758809434,-0.280079369640756,-0.233598128059537,-0.095769541852402,0.223301892339692,0.0360371242956342,0.669230870511247,0.0648858004604059,-1.10424881510209,-0.585776755471609,1.12017439139608,-0.128690265524528,0.146535674361591,0.720739517422912,-0.0390462191111559,-0.243901515837598,-1.08858021802743
"31",-0.377338706782422,-0.194376627723658,-0.00693988859018156,0.360415708529044,-0.0430701689258511,-0.263195704248718,-0.268228754299663,0.332563207312249,-2.15275406448218,-0.505190832270389,0.0913947644844017,-0.277355653657522,0.156627592846995,0.232947792694972,0.289003062996173,0.0670049866320337,-2.64846298750286,-0.805282175937131,-0.00525205169007149,0.156570501033192,-0.0162814167057872,-0.185078419618427,-0.141922941608071,0.164340762697201,-0.612663227449947,-0.236002543399439,-0.0940390055002132,-0.0988490735866838,-0.389490840962395,-0.361664383633196,-0.32660071818461,0.141412553516057,-0.548367906315696,-0.286933456597894,-0.23745256775305,-0.178091440814245,0.263002619263548,0.0471796528973729,0.655005305928767,0.0654025104676834,-1.08524111582183,-0.582315510300907,1.13452258433486,-0.0772620886873836,-0.0251480751303397,0.638005334256198,-0.108440682594041,-0.261166582872194,-1.13190834222875
"32",-0.349018740471041,-0.18711001859417,-0.0205613879332476,0.282017466156487,-0.021528997369814,-0.254220901071867,-0.266740310020395,0.334521582032366,-1.97585053597154,-0.362198158618298,-0.120663486886805,-0.413991202760461,0.0950039640987661,0.13118827828573,0.153413780895916,-0.110632595494158,-2.48812497594894,-0.749783496932947,-0.0900080235786593,0.0969862285681953,-0.0796915945078519,-0.186957039192606,-0.168298418662525,0.154692740190443,-0.614393222477839,-0.256649792532794,-0.080270450352482,-0.102574505505411,-0.393766303825602,-0.390305589627491,-0.342187123867881,0.119814706766249,-0.573580082646636,-0.276957713418685,-0.244667349887764,-0.173766303155044,0.208844057024979,-0.0174021354306015,0.625416062581657,0.138844415952886,-1.04327263099118,-0.375086218090492,0.803673716042731,0.0267083965853879,0.0260550824942412,0.669907170630212,0.12428345883891,-0.213540362010366,-1.08618323881908
"33",-0.337765749717625,-0.19298943676596,-0.00550956224206609,0.30782764300943,-0.0606245731410161,-0.246299151164072,-0.252226537691093,0.459713316529811,-1.93414681675399,-0.5236374108911,0.136314247838415,-0.339934448112405,0.217049082413642,0.229734649349802,0.0754569072042644,-0.187916579333062,-2.54101613097596,-0.931548511266779,-0.186268290281967,0.0556782806615476,-0.191568387086021,-0.176823749306794,-0.149994964349901,0.166775409631878,-0.599231356727659,-0.226504044276918,-0.107112424971736,-0.113185010569732,-0.384075356964408,-0.363990784869098,-0.349209563036089,0.206376659895619,-0.520052867938031,-0.308789181359094,-0.246677546752173,-0.3644880040428,0.175525266458594,0.0173932294915148,0.621195543074707,-0.0593173030498943,-1.06256868976401,-0.410357004385261,0.710011729114842,-0.106493755129477,0.0902808426732308,0.591143991066239,-0.0564169740439674,-0.105237547212321,-1.12228842730846
"34",-0.344756837240471,-0.201189163192313,-0.0201700909488455,0.241256717100632,-0.0592611964579842,-0.263549108791284,-0.279128449881335,0.0635350013327394,-2.00754454843039,-0.427820191271605,-3.42765502861983e-05,-0.391950808872838,-0.144649230024052,0.157185848710983,-0.00873964607484123,-0.0898468835069007,-2.42005349649963,-0.760550850208109,-0.248964225209218,-0.0608681080823612,-0.114760618008607,-0.168425612400395,-0.145627880181552,0.116685259265963,-0.574964062484498,-0.247030067534867,-0.0998674696044485,-0.112600210455737,-0.390674393685289,-0.367279167806767,-0.357932161302576,0.0657585496305468,-0.536775091531554,-0.316754857643051,-0.218710567499715,-0.367906667905546,0.235782927580498,-0.0377577138926913,0.585933901467971,0.0432744166183994,-0.984464294209522,-0.473677852828979,0.683144554587709,-0.0946513588377617,0.00229536113426409,0.605373109192979,0.0124340790663726,0.0538475538503786,-1.04638800828707
"35",-0.345131244110161,-0.197196016104269,-0.0191778745993341,0.251312961478773,-0.0382839588612778,-0.238176089430592,-0.258918233148474,0.43684898267791,-2.08157476040805,-0.378678304404276,0.265419670989852,-0.0202519675017439,0.0429065512120225,0.197068243017852,0.0286070644342781,-0.123761040301555,-2.65106684440726,-0.977529136044688,-0.154403246443602,0.13291789718306,-0.213469545722906,-0.197294449213059,-0.152744216202193,0.160304816199167,-0.584295242933705,-0.263114512496484,-0.0772263327380721,-0.103520153391664,-0.396703694348665,-0.348805195118552,-0.337667051026086,0.0573577538535511,-0.565223310931744,-0.294989699691893,-0.240413490592006,-0.239599127077875,0.338662950759213,0.00317439113791123,0.70256896641596,0.0971241701041039,-1.12028932531695,-0.415403312330128,0.867188249973597,-0.0339803247440778,0.131786278297966,0.639696809606889,0.0953807754575998,-0.175069572031674,-1.002679655857
"36",-0.370673974979902,-0.202187143357572,-0.014613581238394,0.307707627092218,-0.0599775993287816,-0.256710148575842,-0.270458656769166,0.382754058967663,-2.04196768398543,-0.467580527856047,0.335167825180803,-0.217912773028254,0.321271304560643,0.344384477217186,0.160757832279174,-0.0304486996317003,-2.61052804307158,-0.911744618571327,0.0805914854934726,0.137506364715882,-0.212305154780374,-0.176311645676542,-0.149252042193652,0.125410791808601,-0.618078930797604,-0.240278517800634,-0.0506909558983797,-0.0944087427433796,-0.403804500016011,-0.40496552166875,-0.386169104698899,0.184964550209904,-0.604484318668221,-0.300369524784175,-0.254020676005518,-0.287267467194397,0.193504716163875,0.10138053426929,0.658464824571054,0.0535015666921024,-1.2640915526342,-0.43720664556463,0.809647396327012,-0.0185934831791206,0.135847112311474,0.627183804739063,0.0920940285228883,-0.160257828315219,-1.16867709586727
"37",-0.384378597339707,-0.214666292841195,-0.0111938382822848,0.255132673040272,-0.0381839602156676,-0.262410840769881,-0.274729849675535,0.35631921438855,-2.02520575382242,-0.475983612662802,-0.135132648471064,-0.334060323491121,0.124201058233208,0.101356702559073,0.18639639329864,-0.0600380452305796,-2.58158816168649,-0.783656085703424,-0.0443088096671608,0.0176836273478462,-0.154039057278613,-0.181116147578554,-0.164863158873559,0.125208597218261,-0.578551164859554,-0.243825879148302,-0.0585278550073812,-0.0998584411888444,-0.373083250514695,-0.355509647064262,-0.347609731558358,0.0850613260318644,-0.570222840272387,-0.288077279181934,-0.239293458774784,-0.193525418016684,0.228498269600422,0.0452249438095465,0.629354839736658,0.141898960684266,-1.09702696200837,-0.388172205428243,0.806888265400731,-0.0804390646996322,0.0824897069570246,0.654714623164243,0.0540467358688526,-0.19539088639147,-1.12645602124344
"38",-0.376240433983928,-0.192338464196891,-0.03051918457889,0.295184870959085,-0.0328223757766316,-0.264279390799686,-0.280698163478246,0.792300521491531,-1.96366600010301,-0.458536930785386,-0.0507290674527052,-0.183171557151946,0.0948131952182333,0.366478209835036,0.114614365842298,-0.0895360547603902,-2.58052689491449,-0.859690378150254,-0.154944929263802,0.0551868059012508,-0.130542860156874,-0.170930980216576,-0.146858319246285,0.164339800889789,-0.573448656158464,-0.247673935972661,-0.0918621093443761,-0.0939736939935532,-0.36849292529053,-0.35303486803907,-0.340174097561837,0.0416248927320938,-0.548878856387509,-0.284438812674716,-0.230611949407172,-0.32628173674192,0.286033618923825,0.100144740439347,0.680489744061587,0.0691960646313106,-1.1356203265359,-0.48840368004917,0.855070629718522,-0.107626601886746,0.00375623235402773,0.625095783542624,0.0729991766859862,-0.100261828243166,-1.07534143854106
"39",-0.38664282020983,-0.212124803766564,0.00687770541070074,0.192238955574507,-0.0584910781178441,-0.267261414232963,-0.295102489812776,0.457330739762531,-1.96905203839049,-0.218247629408992,-0.25765980118102,-0.500438966897731,0.135741666900843,0.225123704308194,0.0842462486602662,-0.152256957513958,-2.82366992742636,-0.802258982094535,-0.0859013822280034,0.0182681035161923,-0.126920354537742,-0.198213211861229,-0.154826819277892,0.199237216838254,-0.518564065035915,-0.255196202453555,-0.0886491318456702,-0.109832270899176,-0.376352621734831,-0.364901258520364,-0.326863346006496,0.0120374727993204,-0.531737955495225,-0.286278210961663,-0.225964419250667,-0.204164175652318,0.241920886828647,0.0712669327577211,0.469597063458614,0.119785382789131,-1.02644663381,-0.348075877954229,0.871999753676046,0.000304519459481357,-0.0140859886782064,0.478697864452297,0.0197929602001066,-0.160365054418711,-1.11511208247197
"40",-0.353328519192735,-0.182622748790501,-0.0227764945170829,0.307256536111643,-0.0498271672871706,-0.241463670216387,-0.25480520020261,0.794458612058063,-1.8252498880204,-0.527457001516181,0.206819594665083,-0.0942167934844754,0.389905312141519,0.431899968599693,0.197209252629258,-0.145300054113546,-2.50741930654506,-0.797089931313943,-0.0691477617818708,0.122393739540284,-0.155069135823215,-0.198126127132397,-0.153886254034659,0.140365506029363,-0.595131903658854,-0.245799340372709,-0.0754491255239484,-0.114025578057531,-0.412152947928848,-0.38067000182895,-0.366688506601804,0.0979317881644516,-0.569316735622177,-0.297490549813538,-0.23050156409679,-0.304062032841823,0.157955043613169,0.0387189236050873,0.654999925164067,-0.0315749193597611,-1.22722498966486,-0.454374419761986,0.985348736477562,-0.0577552958861871,0.11824126522833,0.662724353448878,0.101465404416274,-0.159341971540789,-1.17603613999073
"41",-0.351837626016237,-0.201955869950829,-0.0174180947303758,0.282219015898968,-0.0319464657934895,-0.248441632211979,-0.248797405729637,0.299341990592008,-2.15693183375017,-0.447301485430723,0.150079562383327,-0.434160083394894,0.136041814073486,0.0481611764740462,0.199628294744384,-0.0878875332724368,-2.58299805646996,-0.7784389383581,-0.157506305736285,0.205941855332533,-0.18556294090293,-0.20684570897451,-0.121547899861622,0.131023274763034,-0.586800844812171,-0.255667764106116,-0.0763691242526223,-0.104036556331846,-0.396975302835125,-0.351386165071445,-0.347307230255758,0.081801765491599,-0.529416526232127,-0.277279162984119,-0.228092934696866,-0.199165404973316,0.140823426573985,0.0731109604673219,0.564347337761671,0.0300981138742681,-1.1666017700252,-0.399910802717935,1.00000065842442,-0.0337810498818012,0.0759231463021629,0.525496401462543,0.0195552455483278,-0.0889288714793824,-1.11432797624599
"42",-0.382251291384688,-0.194589570916786,-0.0088694361920716,0.206490298251145,-0.0542960124784677,-0.248244082599127,-0.268670018475513,0.427157512261414,-2.25897884869526,-0.643369855899117,0.0250410133780413,-0.44258556844914,0.0965442249500773,0.36026957570643,0.174199951107581,-0.208221146447851,-2.63280786947178,-0.874648675027406,-0.241315531501304,0.0261659762727202,-0.0713132838505753,-0.196769790097377,-0.136186533510573,0.155743195478844,-0.54030541743066,-0.246037265489774,-0.0916590393019035,-0.0861411746428268,-0.386383880581901,-0.350700030221975,-0.341164459562157,0.0471145665946952,-0.530557653169683,-0.268442698799887,-0.222712187999621,-0.178672536264119,0.381842060102089,0.0805745988311516,0.566031486734672,0.105235319402196,-1.08902284347395,-0.552228484814281,1.09439913067105,-0.119760484091481,0.0291542125957883,0.475678330818644,-0.0119233162979275,-0.482284834600569,-1.22911791500734
"43",-0.345755366257239,-0.176107300602585,-0.0181112476604464,0.337538580225214,-0.0524480910578752,-0.211088291505053,-0.240626985353504,0.494467480562775,-2.05922090552841,-0.386096369414888,0.134699567135585,-0.378274531304583,0.391156700590479,0.248891233420933,0.167388977947837,-0.139415680133881,-2.68805528432433,-0.974760132684362,-0.141299363842627,0.113151185257633,-0.199846175849159,-0.197061087135288,-0.155691434444034,0.154242707317456,-0.592247153400586,-0.232162687368025,-0.0722452449422296,-0.108453338303389,-0.408641180545392,-0.36272076678272,-0.343203244620551,0.174903315062522,-0.522348515620336,-0.268640823586066,-0.228585165148801,-0.101718241261671,0.200908977656332,0.0884520897419255,0.584665954497163,0.00582019246873888,-1.19701123735099,-0.375093578810389,1.07778901070622,0.000529753240702642,0.199958468383994,0.799266660096557,0.034215632118548,-0.261945912975745,-1.17363658213783
"44",-0.330595290357398,-0.184157046834905,-0.0138469159818761,0.259877309409496,-0.0343494494581189,-0.241787219011269,-0.257717496715166,0.048168525762476,-2.16666555094222,-0.400058898683352,0.0224442652494128,-0.463679215165578,0.105777913457812,0.298675615263125,-0.0865256181458351,-0.319451568149112,-2.64860790042139,-0.833028471058738,-0.310520775479754,-0.0642297844639445,-0.151598623750617,-0.173237130166854,-0.144839559971999,0.16925024825548,-0.59744632138128,-0.226468344380101,-0.0749894015997267,-0.0973126484516294,-0.391568618398172,-0.362308103498306,-0.345574515742176,0.220332358796216,-0.542125283445279,-0.293982031325231,-0.242675438428879,-0.173350907037487,0.300526129470991,0.00157132376905823,0.602676624479194,0.0897932420035312,-1.03866220061686,-0.422255248011597,1.00189448996165,-0.0861426230440411,0.0752760053477703,0.662055117226251,0.0190945298900305,-0.165719898895591,-1.15729512043169
"45",-0.34001494367807,-0.195591561795454,-0.0238043329653773,0.341986935520883,-0.0562777039498141,-0.240647861414319,-0.253243474484042,0.328668939970354,-2.08231601487291,-0.455810862928559,0.151685855774231,-0.424420281782994,0.145611090381089,0.198147272719246,0.0270354042972488,-0.0993580140500819,-2.61022823711195,-0.844346438767513,-0.171211337438122,-0.00519838671738288,-0.264090145635769,-0.184406971897424,-0.148562202019543,0.13698511701256,-0.625180198463227,-0.240380913142627,-0.0927225604211775,-0.100432371277707,-0.408613207625176,-0.374452404580845,-0.352049314710815,0.149410405522925,-0.538411392778321,-0.307225448641256,-0.249668463666775,-0.203680136820203,0.162649687057026,-0.0155070497268536,0.561078153204947,0.0241024730725741,-1.02213991286958,-0.362665825508616,1.07052476282773,-0.00849501498076871,0.0932440710605119,0.910576849524574,0.0183724015697972,-0.249233939707591,-1.17930070376926
"46",-0.356202355223869,-0.201531689082576,-0.0280997835229754,0.195036838964905,-0.0651625242082973,-0.258109875210937,-0.272631940358627,0.161183341012283,-2.15031710455753,-0.416792797377432,-0.203846699882391,-0.334896854336037,0.0874044897836341,0.162929605685552,0.158206722775576,-0.0347947101264817,-2.61413641009599,-0.713566862912332,-0.147192460077651,0.299162161477606,-0.0405493956090988,-0.199243368486034,-0.146303961674387,0.167280236827443,-0.527641711932981,-0.235980110520522,-0.103801786305426,-0.127428963893359,-0.400160061900313,-0.349736484639342,-0.334472187258458,0.132574257556456,-0.520186988654861,-0.28603688891168,-0.231874060401774,-0.216390119095523,0.286415167650017,0.0296100730049751,0.439538459538202,-0.0281704024670539,-1.09267301705948,-0.344637581541332,0.925292559887824,-0.0839655373172142,0.0303814095236364,0.436591709439268,-0.0383156464276193,-0.173300218323199,-1.16251608964479
"47",-0.367279219420871,-0.194349901945678,-0.0268101459899665,0.260590338981894,-0.0188286633393233,-0.258375831994867,-0.267601714422543,0.506141688708643,-2.00503016940451,-0.580605859604389,-0.130894139386296,-0.349475179806593,0.194880585950916,0.255668220621776,0.124383821107283,-0.0700306328643727,-2.38769265234641,-0.834651651564535,0.126701959882937,0.0884560278629653,-0.157540354670428,-0.171577703258683,-0.147364359191602,0.117277435231699,-0.53130801737196,-0.252400374694313,-0.0572767628573313,-0.0989687003786635,-0.389330486977077,-0.371263811892179,-0.348068039004942,0.0195102213956981,-0.567151499763142,-0.268727501104546,-0.230237384167209,-0.25035594375441,0.272212518749762,0.00960714936571153,0.5411959623981,0.147166211213715,-1.14338259461059,-0.446566002693895,0.795020409575693,-0.031548897885525,0.0791504408511181,0.615888613781214,0.18998033928331,-0.34391379869363,-1.14155223770362
"48",-0.37504144155423,-0.198408999289003,-0.010532910647189,0.268542036676285,-0.055109780745483,-0.273804001035602,-0.274418417748144,0.537044875023407,-2.02585952987775,-0.351136123228826,0.123711402432337,-0.378699193755863,0.287519731357813,0.0683431525482205,0.0495428954644771,-0.0922003119805227,-2.61102508284216,-0.93755770551517,0.00671677542688967,0.0573221293477507,-0.245050947798499,-0.176004204917922,-0.154544955395491,0.153797987765005,-0.588308126737134,-0.241581093550426,-0.0688084487217374,-0.0945266653215613,-0.363363787428571,-0.35882680781037,-0.328106131666602,0.155638474011227,-0.521648567558234,-0.287530565659358,-0.248894873719589,-0.364711471963835,0.192224823969362,0.0437230533937556,0.566697607754221,-0.0270759548187173,-1.12087325500563,-0.464324752007267,0.78349034686821,-0.172224886424501,0.00732211238430427,0.500338897424113,-0.127314768443283,-0.141338050840818,-1.04347994993826
"49",-0.437179672566786,-0.206599978222583,-0.00739732858247763,0.362866739921806,-0.0398108107549603,-0.270732612086153,-0.288243680097414,0.761009767368267,-1.9282256548318,-0.362498034451666,0.276221764559228,-0.414778607327046,0.128762338765614,0.196293869459081,0.291299478568842,-0.203336171250464,-2.64834164653333,-0.949154818633535,-0.100495239726353,0.0256800012887919,-0.104239330323366,-0.178531627134628,-0.151651345062419,0.145489321053357,-0.608979824016253,-0.233668886403587,-0.062623213093466,-0.100611179717128,-0.377182020261549,-0.364611960262764,-0.351198206803194,0.137156068903284,-0.552789256545377,-0.277402583204716,-0.228143321458082,-0.171885720092795,0.24945518072063,0.00838998574037072,0.58887843343585,0.0813201430514219,-1.12248795988897,-0.418862005041233,1.23882510785143,-0.166001593133432,0.0499462408928071,0.720575575930976,-0.0424171826721356,-0.304156540381238,-1.2266720447752
"50",-0.345197241358761,-0.202910287491497,-0.0353837305234737,0.268330214933193,-0.0461440753150187,-0.252516070806924,-0.275465835173823,0.228133887691335,-1.85980532963011,-0.568255939175282,0.174011476461503,-0.2952504898116,0.174051472275893,0.209912645164433,0.0639411893846559,-0.122226747152038,-2.38949791794806,-0.969403773605525,-0.151720320150127,-0.0211396827435067,-0.103248075141402,-0.172377377441657,-0.151627240150756,0.141345556339455,-0.589439021778336,-0.237554722844031,-0.0826146411368163,-0.117756885293858,-0.388458106943806,-0.383210603204731,-0.344854568419839,0.0953005185022455,-0.560004308449296,-0.291747582045961,-0.238805548347476,-0.252709347199456,0.0876666667373019,-0.00770902507320338,0.604787107164505,0.0768015419434517,-1.02409579841626,-0.460860843540115,0.514268411147611,-0.097608251617131,-0.00687232294641346,0.779185481447009,0.0117770153583319,-0.352583651305667,-1.07001423486906
"51",-0.334508745719115,-0.189412020191635,-0.0225126699547701,0.338766955386041,-0.0804802374635422,-0.229441677952492,-0.25146519125795,0.0940668133796105,-2.0231968914479,-0.540394183052592,-0.0209906900151444,-0.497883199035776,0.0213590555227703,0.174969672804079,-0.00461476030334853,-0.102738237189335,-2.48394896416014,-0.779379215649858,-0.0960794916172101,-0.0252310242620597,-0.190007877347106,-0.196593189309466,-0.166320011652878,0.139023798207725,-0.602318742518111,-0.230073459585554,-0.0770676511406179,-0.125167854536181,-0.414440976650694,-0.376519835388623,-0.349123052022834,0.101061966600665,-0.528869316271984,-0.294602861782049,-0.250513366459179,-0.0958997851657771,0.262145155829204,0.00252146649014876,0.720347077430432,0.00970448722951925,-1.14530049591927,-0.355707903403063,0.974771226719439,-0.0408372071294483,-0.0454546768752335,0.692111510210344,0.0250747383436998,-0.0196051461141242,-1.00627089081184
"52",-0.350076732925189,-0.198253313469771,-0.00412533446340682,0.220915902064676,-0.0411071390403384,-0.25062673478473,-0.266038407694318,0.336025438740996,-1.89534635183453,-0.503221927590453,-0.085044987671958,-0.344707526806744,0.0965014881653991,0.208318794396006,-0.00834165849154416,-0.151637992795426,-2.64895715695787,-0.842511246830785,-0.0568152577946853,0.0233701880308848,-0.227918536756949,-0.151043879854075,-0.145499525706235,0.151984182896067,-0.560117315105479,-0.23141351576914,-0.0761244154682648,-0.0767317661652224,-0.357941478225069,-0.353147076417489,-0.324560375133577,0.16322746456756,-0.540689395161811,-0.259808896008606,-0.202639625090259,-0.343785585351075,0.186609904138146,0.0313956559570677,0.594052584233144,0.0519402046370077,-1.06963953970439,-0.403080839338522,0.826409029713172,-0.105811964851403,0.0590868999174307,0.523700668340638,0.043545340357022,-0.377603452436156,-1.33256754774839
"53",-0.355469562099996,-0.205815681113223,-0.00767360164433743,0.235134221267687,-0.0572096841112833,-0.24987866093735,-0.255219598573244,0.303415258813453,-1.95974929013307,-0.469550703930113,-0.112608108677269,-0.33321892463907,0.296806385402877,0.0570368856202524,0.184059069749291,-0.0510490947314101,-2.59908439539055,-0.865673881386283,-0.238668850142044,0.227673215373442,-0.187564967919264,-0.202107875529432,-0.150441873427154,0.132527780147565,-0.528037878726684,-0.25084313540004,-0.10451683396427,-0.122391062370118,-0.37793981741401,-0.348542053150068,-0.334595423730505,0.0534465107821202,-0.508385587205177,-0.298889710538337,-0.243103318001243,-0.189866089838379,0.218525346449257,0.0730316567808607,0.582919961829077,0.0810467382086001,-1.16333909605541,-0.335524964766943,0.896758431327477,-0.113820416575104,0.0793012207679395,0.444269764819086,-0.0680112827932338,0.0499504225016403,-1.14536225114694
"54",-0.364219589857247,-0.195579483724359,-0.00793778447821282,0.271373559512264,-0.0933564928392588,-0.274045064751162,-0.276540912733603,0.238175686176287,-2.00333903352617,-0.402603130211333,0.0540164530231033,-0.581249114580292,0.252344233952919,0.527150424421854,0.0426224747422361,-0.219623085596991,-2.62484454973903,-0.811269874646091,-0.221149717559487,-0.0532542063658777,-0.213492551987799,-0.196184739701076,-0.161199071253933,0.140473046205182,-0.582003739486603,-0.234980706488672,-0.0944411694702377,-0.101775861396873,-0.406397023795395,-0.391100455639204,-0.356117875986214,0.0714214064167108,-0.534722956094383,-0.278046224683614,-0.22431632730025,-0.0741445558484077,0.227605655296947,0.0709743834009452,0.703148607499221,0.0776894092127463,-1.06543033936812,-0.417195208579723,0.679239101001673,-0.0886453423326391,0.0539883410141333,0.438723655344784,-0.0389641658085827,-0.252601844444374,-1.22003676069979
"55",-0.350119595870735,-0.207615948471857,-0.0224965404516013,0.286206179580247,-0.0736685817709903,-0.249200315268747,-0.267401863210878,0.16751659492102,-1.87568975097352,-0.34187292928475,-0.0564836869644939,-0.397018599821198,0.041214877663989,0.211317633423376,0.112681357713392,-0.0825626466103905,-2.54473846514359,-0.837757333805249,-0.0918111628636551,0.00330003270331381,-0.0875172459520719,-0.169706853312196,-0.145448328728607,0.147077183685807,-0.563746777721421,-0.229921205753393,-0.108506174946046,-0.121099600318627,-0.4115914120553,-0.382660494522662,-0.351528675611804,0.093220556023235,-0.536873838298396,-0.320192409313238,-0.275083400710714,-0.148928176989003,0.16935989914897,-0.0407275329440047,0.611488699635487,0.0521390099017566,-0.929447947332673,-0.453690458746093,0.595804777407004,-0.116987145534545,0.125747426422224,0.569370429586184,-0.0250114879603848,-0.282283748195948,-1.03582716858824
"56",-0.378843847671624,-0.194879437539634,0.0211927064592307,0.213048988805833,-0.00389903998517079,-0.251701382700436,-0.275211474065181,0.623609456587685,-2.12914620137999,-0.359119909250226,-0.0919884993547942,-0.225814766442525,0.25141464044518,0.464815257371644,0.1607778311068,-0.108505892259804,-2.81389644952892,-0.895365346718351,-0.201248288713611,0.0553791623115905,-0.112388329844076,-0.196523641925348,-0.151108769379642,0.168632037971515,-0.509708200202071,-0.259660756741298,-0.0532543947512814,-0.112218064016472,-0.384967719791448,-0.345822397035559,-0.334421606076697,-0.0187379182472131,-0.545030146098791,-0.269036002415258,-0.216041672029567,-0.189416102268591,0.289317574415347,0.0670856270790487,0.429636926218924,0.0687604347073522,-1.21520230164204,-0.360505806701316,1.09584560913215,0.0219057283041039,0.131508029656259,0.49958434393498,0.0522932271963547,0.055803927427107,-1.17056743262494
"57",-0.388164511578313,-0.206733508257448,-0.0421498536388802,0.225516048689343,-0.0874591244712559,-0.281487293745284,-0.287689344053188,0.650369200829024,-1.87537369539082,-0.585474039969393,-0.189950009471751,-0.544772430302455,0.19344648887231,0.284212942296961,0.062868463503237,-0.243372701018093,-2.41120189672163,-0.839763113841531,-0.174166312819899,0.0661079146477679,-0.168330176716026,-0.184765538275846,-0.16547703506525,0.117302490487984,-0.574734259315028,-0.235821844897706,-0.074612288968582,-0.0932616004206917,-0.350186693059747,-0.346643816578414,-0.328881869686609,0.0714837070812943,-0.498656824075148,-0.255468370147973,-0.211453485594441,-0.265325002096522,0.146912412918162,-0.0168228070448216,0.643931191174746,0.0498896052951839,-1.11122989098506,-0.52221930597606,0.864777771989159,-0.111467662140005,0.0392917447753585,0.703931023773849,-0.0210950783665832,-0.294590062779289,-1.1256982016056
"58",-0.337520441883326,-0.195392657815819,-0.0252555823585478,0.237407926773402,-0.0435353568001863,-0.254010545628095,-0.267513464680917,0.442590502553856,-2.01473263471881,-0.402931496075366,-0.133814573542271,-0.159814255126645,0.249281111989767,0.239685897497837,0.0814327578156234,-0.0386667888812978,-2.68883823763436,-0.849383724955535,-0.0652648518516175,0.112022134580776,-0.150188421037728,-0.187980990192708,-0.157928546470781,0.166380634783439,-0.574034902851525,-0.24989927712085,-0.115883170448583,-0.117773159220145,-0.360087249341072,-0.348339608018888,-0.325055854564809,0.17486368061586,-0.530393038639333,-0.275673335431084,-0.240993877040082,-0.273817707003126,0.28402099174598,-0.0193896251009882,0.62743338304556,0.0767958955810999,-1.01357892271073,-0.397975103537528,0.43939562776615,-0.130820397816902,0.0409237797938727,0.587873310686696,-0.0314977140019886,-0.387019943500424,-1.11469577963296
